review,stars
"I bought Pampers for the first time, previously only used Huggies. The quality, feel, softness, thickness, seems superior to that of Huggies, but the scent is unacceptably strong. Huggies have no scent at all and feel much cleaner, these Pampers diapers smell too chemical. I opened the box already and will use what I have but will never purchase again. I had no idea diapers can have a scent, nor I think they should - it can’t be healthy when it sits so close to the baby’s skin all day.",2
"Huggies never leaked on my baby while pumper do leak very often, it dud 2x same day at regular home routine

Baby is on mid journey of size 2, so it is not the babys size the issue, specially that other brands do not leak",2
"Newborn size. We'd actually used this brand in the hospital so ordered some for home but have been disappointed-had several tabs pop open leading to poop smears, and they just don't fit as well as the huggies brand we also tried.",2
"I was very hopeful, not gonna lie. My 8 year old daughter is disabled and sizing out of size 7 soon. I didn’t know there was a size 8. I was excited when I found out.
Just received them and they are actually smaller than Cuties size 7 and the tabs aren’t as stretchy so they dig into her hips MORE than one size down. Very disappointed. I would really like to see bigger sizes for disabled people to cover the gap between size 7 and junior sizes of other incontinence suppliers. And as usual these come with the downside of a very strong Pampers odor. Gross. Giving two stars because I haven’t seen the absorption yet and it’s probably fine. Size is the issue, not quality .",2
"We’re always using pampers swaddlers for almost four years now. But this is the first time we encountered this. I just switched from number 3 to #4 and My baby is having a rashes. Now I have no idea if they will reimburse you for this. It’s not cool 🥺 can’t use this.",2
"I have exclusively used these diapers from Amazon for my 3 month old daughter and this is my 3rd shipment. I am confused and disappointed that this 3rd shipment contains diapers of lower quality. The material is thinner and does not cling around the baby's leg as well. The description of this product does not match the diapers I have just received. Why the change and how do we avoid this in the future?",2
"I have used Pampers for my son since he was born, but now that he is a toddler and moves around so much, the fluff and absorbency part of the diaper always comes out and sticks all over ever crevice of his bottom, even with regular diaper changes every 3hrs. I finally hit my limit and decided to switch brands. I know the package says it comes off with a wipe but it never comes off easy and the amount of fluff and tiny pieces of absorbency has gotten ridiculous. Maybe I'll try them again for our 2nd one since I never had a problem with the newborn or smaller sizes.",2
"Bought these for my niece that just had a baby. How do people afford babies now? I remember buying a 100 diaper pack for $15 17 years ago.",3
"Pampers support has been super helpful. My only con is that, to me, it fit the same as a size 7 in parents choice brand.",3
"These are supposed to be among the best, but we have found cheaper diapers that have worked better. Bought to get an Amazon digital credit :)",3
"We wanted to love pampers and tried so hard to use up all of the ones we ordered but they cannot withstand poop lol. They are prone to blow outs! We switched to the Honest brand and we no longer have blow outs. Obviously use what is best for your kiddo, but for us these were not it.",3
"After trying out different brands (Huggies, Coterie, etc.) we settled on Pampers Swaddlers as our favorite for absorbency and overnights (this was between May 2022 - Jan 2023). Unfortunately, Pampers changed the diaper product earlier this year (but not the price, of course!). The updated Swaddlers are significantly thinner, and now we're back to dealing with overnight leaks. I used to recommend this product but now, I'd say keep shopping and price comparing. This product isn't any better than the rest.",3
"I didn't realize how important the extra elastic band around the waist was. My baby is breastfed with very runny poo that always ends up going up her back and right out of the diaper. This doesn't happen with walmart brant (parent's choice) since it has the elastic band on the back. She's had major poops that were backed up for days that stayed put in those diapers. It was like a little bowl of thick soup in there when I opened up the diaper. She will go a fourth the amount in these pampers and it goes right out the back, staining onsie after onsie. I'll finish this box, but I don't plan on purchasing more pampers for my little one.",3
"i use pampers with all my children due to allergies to other brands but this is a first! i found some diapers that didn’t have the sticky part on one side of the pamper. It’s useless and waste of money considering how many diapers i buy for my newborn! i tried to reach out to get a refund or another box but no luck yet",3
"I very rarely can access a large box of swaddlers and it’s the only diaper that fits my daughter well. So grateful for this amount.",3
"For a few dollars more you can get different brand and not have blow outs up the back",3
"The new version of the diaper with the blowout barrier is great. We received the old version without it and have had leaks even with just pee. Beware when you order you may be getting old inventory.",3
"I tried many diapers for my little one but these stuck. I do have to be honest and say they are fragranced diapers which I'm not a fan of but they have not caused a reaction on my babies skin. I'd recommend for everyone to at least try these out even though they are scented. I wish they would have unscented options for those who are scared of skin reactions but that's just my opinion.",4
"I've been using these diapers for 4 years and 3 kids. They work well. Unfortunately, they've added patterns and designs. I originally chose these diapers largely because they were plain white. Over the years they've gradually added more and more patterns and pictures. It's annoying but the diapers still work so I guess we're stuck.",4
"They get expensive though",4
"Me gusta mucho esta marca de pañales. He estado usándolos desde q nació mi bebé y la calidad es buena. Use además unos de otra marca y no me dio resultado pues le provocó rash en la piel a mi bebé así q volví a estos y honestamente los recomiendo al 100.",4
"Have used pampers on me, my child now my grandchild. But they don't make them like they used to. I'm telling you we have tried EVERY brand out there and no matter what at night she leaks through them and that even with me changing her while she sleeps to try to prevent leaks.",4
"Will buy again but my baby growing fast so maybe another size runs perfect to size maybe should run a little bigger but i guess I’ll just order bigger size other than that these diapers are pretty good",4
"Not good when it’s a gift.",4
"This product is generally good for me. But when I felt size #2 is getting smaller, bought #3. But when using #3, it's a little extra big and leaking.",4
"I have 3 little ones and this has been my go to for all 3. I've tried numerous diapers and have yet to find a diaper that works for my children's sensitive skin AND holds up to the leaks. The only time I ever struggled with leak protection is when I had to size up. Is there something more expensive that holds up better? Maybe. But for me between the price and quality, it's a buy.",4
"My baby always use pampers, not leak out.",4
"As a parent, I know how important it is to find the perfect diaper that not only keeps your baby dry but also aids their comfort. Pampers Diapers have been a game-changer for my little one, and here's why I can't recommend them enough.
Absorbency: Pampers Diapers is by far the best choice for keeping my baby dry for an extended period. The advanced technology used in these diapers ensures rapid absorption, preventing leaks even during those extra-long naps and or throughout the night.
Comfort: The softness of Pampers diapers is unmatched. The gentle material they are composed of feel like a cozy hug against the baby's bottom, which avoids irritation and discomfort. The flexible design also allows for easy movement, ensuring that my little one can explore comfortably.
The Fit: Pampers offers a wide range of sizes to cater to different baby shapes and sizes. The secure and snug fit around the waist and legs provides extra protection against leaks, allowing your baby to move freely without any obstacles.
Wetness Indicator: One of my favorite features is the wetness indicator. It takes the guesswork out of diaper changes by visibly showing when it's time for a fresh one. This handy feature has saved me from unnecessary diaper checks and has proven to be a real time-saver.
All in all, Pampers Diapers has become a staple in our household. They are our go to for our baby. No other diaper compares. Pampers truly delivers on its promise of keeping both babies and parents happy!
100% recommend this diaper.",5
"The Pampers Swaddlers Diapers in Size 1 provide a one-month supply of 198 ultra-soft disposable diapers for your newborn baby. These diapers are designed to keep your little one comfortable and dry, with a unique Absorb Away Liner that pulls wetness and mess away from baby's skin to prevent irritation and keep them feeling fresh.

The Swaddlers diapers feature a soft, quilted inner lining that is gentle on your baby's delicate skin, along with a wetness indicator that lets you know when it's time for a diaper change. The contoured design and stretchy sides ensure a snug and secure fit, while the umbilical cord notch allows for proper healing of your newborn's belly button.

Pampers Swaddlers Diapers are hypoallergenic and free from harmful chemicals like chlorine bleach, latex, and parabens, making them safe for your baby's sensitive skin. The size 1 diapers are suitable for babies weighing 8-14 pounds, providing a comfortable and reliable diapering option for the early months of your baby's life.

Overall, Pampers Swaddlers Diapers are a trusted and popular choice among parents for their quality, comfort, and performance. With a one-month supply included in this pack, you can have peace of mind knowing that you'll have an ample supply of diapers on hand to keep your little one clean, dry, and happy.",5
"First off, let's talk about the fit. Pampers diapers are like the fairy godmothers of the baby world, magically molding to your little one's bottom with a snugness that rivals Cinderella's glass slipper. No saggy business here – these diapers cling to your baby's bum like they're auditioning for a superhero sidekick role.

Now, the absorbency. I'm convinced Pampers diapers are made with the same material as astronaut suits because they can handle any liquid mission. Whether it's a surprise midnight fountain or a casual afternoon drizzle, Pampers has got it covered – literally. It's like a protective force field against leaks, and I can almost hear the diaper whispering, ""You shall not pass!"" to any potential puddles.

Let's talk design. Pampers knows that style matters, even in the world of diapers. The adorable prints on these bad boys turn your baby's tush into a canvas of cuteness. It's like having a miniature art exhibit in your living room, and the best part is, you're the curator.

And can we talk about the easy-breezy tape situation? Pampers has mastered the art of tape application. It's like they've hired tiny ninjas to ensure a swift and stealthy closure. No fumbling around in the dark with these diapers – it's a one-and-done, tape-and-zoom situation.

In conclusion, Pampers diapers are not just diapers; they're the unsung heroes of parenthood. They make you laugh in the face of diaper disasters, and with their magical fit, absorbency prowess, and stylish designs, changing diapers becomes a whimsical adventure. So, here's to Pampers – the diapering MVPs that turn every mess into a masterpiece!",5
"We normally use Huggies Little Movers with our 3.5 year old (nothing against them, they're also great diapers) but recently decided to give Swaddlers a try, and will not be going back. This is a top-of-the-line diaper and excels in all ways.

We use a size 7 though could *probably* get away with a size 6, and use about 4-5 diapers a day on average (not including his overnight diaper) depending on how much he's had to drink and how often he poops -usually once a day, but could be as many as 3 times, especially if he doesn't go one day.

The first thing you notice about these diapers is how soft they are. I mean, they just feel like they would be comfortable on a child, and since they're in them practically 24/7, that's important. The diaper is mostly white, and the overall designs are more muted than a lot of other diapers, with ""Shilo and Friends"" -an elephant and duck - on the front and back. I personally wouldn't mind something bolder, I don't think my child cares or even notices. There is a wetness indicator that goes down the length of the diaper, front and back. Nice to have I suppose for a caregiver who maybe doesn't change a lot of diapers, but at this age and stage, it's easy to know and tell. Like all Pampers diapers, they are scented. I happen to love the gentle powder-like scent, but it's a turn-off to some who describe it as too strong, and of course, if your child is sensitive to that, you may want to avoid Pampers diapers.

Inside, the top sheet liner keeps his skin dry, even when he wets heavily -which is usually - and does a good job of keeping poop from sticking to his bottom. The ""blowout barrier"" in the back also helps contain any messes. In terms of absorbency, I'm pretty amazed at how much they can hold. Being a little older, he tends to stay drier for longer periods and then pee a larger amount at one time, but the diaper almost always holds it in, and leaks are rare.

The one thing I wish that Pampers did do was have wider tapes, like Huggies, at least on the larger sizes, where kids are more active. It hasn't been a problem, so I don't really have a reason for saying that, other than that it seems like it would help with fit, but it certainly won't keep me from buying or using them in the future.",5
"Pampers Swaddlers Diapers with the Blowout Barrier have become a staple in our home. The combination of no diaper rash, impressive absorbency, and the added blowout barrier make them a reliable choice for us and other parents looking for a high-quality diaper. While the price may be slightly higher than some alternatives, the peace of mind and overall performance justify the investment. I highly recommend these diapers to parents who prioritize their baby's comfort, skin health, and protection against leaks.",5
"It’s been over a decade since I helped raise a kid so I’m probably behind the times here but I’m just blown away by how absorbent these are. No leaks at all. Very awesome.",5
"We’ve tried all the different diaper brands and styles within those brands. We will always come back to these even though they are more expensive per diaper. My son’s skin doesn’t break out with these, they hold a lot without blowouts and they’re soft and comfortable. We recently tried the premium Hugg!es L!ttle Snuggl3rs and were so disappointed. The quilted bottoms in the Swaddlers is well worth the extra cost!",5
"I know not all babies are the same, however, both of my children do great with this brand. Some of the other pampers brands or other brands entirely didn't work as well. Others would either be too think and cause my little girl to have diaper rash, or they would leak constantly. I have random leaks, but only at night. I have learned if you put the diaper higher in the front at night (since they usually stop going #2 in the middle of the night after they get a little older) this keeps them from leaking (my babies rolled to their stomach). If they are back sleepers, better to have it raised slightly higher in the back.",5
"I had to move up to size 8 for my 2 (almost 3) year old niece that lives with me. She was previously using huggies because thats what I could find in stores near me. The swith to Pampers has been great! She feels alot better in the newer size. It is very difficult to find bigger sizes for younger kids who need them so glad that these are working out! Hopefully we will start making progress on the potty training but until then we will be using these!",5
"First l love the price!!! Fit my baby perfectly. Better then the one l bought in store. For the next year l will only get my diapers with this seller ( as long as the price doesn't get higher) thank you seller...If you read the description package will Very. I got extremely 186 diapers package good.",5
"I’ve been using Huggies natural care wipes and Huggies diapers since my son was born, he’s 6 months now. At first everything was great but around 2 months we noticed a diaper rash and were quick to try and remedy it. NOTHING work we tried creams and frequent and immediate diaper changes (literally as soon as he peed or pooped) Breastmilk strait from the source, and even changed diaper brand. Finally changed the wipes and it cleared up next day like it was never there! I don’t know why but glad we got it figured out",1
"I’ve used 3 different wipes since my daughter was born. She is 3 months now. I started off with this brand but I noticed my baby getting diaper rash. Switched to water wipes and that went away. now i use pampers aqua since they’re cheaper than the water wipes and have no diaper rash still. sensitive my butt",1
"I got the box with 12 packs, I opened box and divided for grandkids, some of the seems were split at bottom of package( which I can get past) but then my son sends a photo from one of the packs he opens for child, it looks like needle marks in package top with blood in the wipes., they are all garbage after that.",1
"I don't know where the problem lies, as I usually lovvveee Huggins wipes. They are usually so much better than pampers and are my go to. We were out of wipes and thought ordering off Amazon would be more convenient. Never again. These wipes while from the same brand and are the exact same as we get from the store feel completely different. These wipes are dry and feel very rough. On quite a few of them the end of the wipe you can even see it thinned out and a different texture. Overall not impressed and am sad as the wipes from the store are generally fine.",1
"When I received these wipes, they were opened and had loose dirty packages in a usps mailing box. Nothing from Huggies clearly. I have attempted multiple times to reach them. Finally was told to ship back for a refund. I’m not paying out of my pocket for the wipes to be returned. I asked for a return label and address to send. 9 days later… still no reply.",1
"I was thrilled to find a Black Fridays offer, diapers and wipes, lots of them for $53 but this wipes are hard to get out of the package so they often ripped, they are smaller than others, and not soft. Big disappointment, I’m definitely never get it Huggies wipes again",1
"I’ve never had a problem with this brand until now. I’m not sure why the wipes are falling apart/leaving residue on my baby’s bottom. It’s been a big inconvenience because as I try to clean they just make a bigger mess with little pieces of wipes. I’m not sure if this was an old batch of wipes or what happened.",1
"So overpriced and not worth it. The parent choice wipes from Walmart are better than these. You don't get enough for what you pay. I wouldn't recommend.",1
"I don't know if this is a fluke or not but these are not very moist. I use these to clean my skin during times water not available. I have bought Huggy wipes for years and never experienced this before so hoping it was just a bad batch. I have always kept these in my car so that I can clean my hands and sometimes my face before I get home. You have to use three or four of the wipes instead of 1 like I normally do. I will be switching to a different kind in the future.",1
"I’ve been ordering the Huggies wipes for a few months. It’s easy to tear but not bad quality for the price. However, I’ve received 11 packs per box twice already…… not sure why..",1
"First time mom here. I love Huggies diapers but I recommend Pampers Wipes.
These Huggies wipes are dry as soon as you take them out of the package and brittle. I have to use like 5 for a poopy, whereas pampers I only have to use 1-2 wipes.
BUY PAMPER WIPES INSTEAD; they stay wet, smell amazing, and they’re so soft on babies bum!",2
"Have been ordering these via Amazon forever, with great approval.
However, the last order surprised me considerably when noticing that the package was
nearly two full inches shorter than previously. Seriously??? Yes.
Do manufacturers really think we don't notice being shortchanged, I wonder??
Will be seeking another brand next time . . .",2
"I had a hard time cleaning my children with these wipes due to their dryness. As a result, you needed at least 4 wipes to thoroughly clean them.",2
"They are too dry",2
"I felt these were small, dry, and made my son breakout in a rash. Seventh generation wipes are the absolute best",2
"These are absolutely terrible. They are fragile and tear easily. They don;t clean well but seem to leave my baby's skin wet so I have to let her air dry longer than usual before putting a fresh diaper on her. And I think they are giving her a little bit of a rash, which has never happened with any other wipes I have tried. Unfortunately I bought a huge box of these because she has never had issues with any other wipe I have tried (pampers, honest, amazon essentials, CVS generic, etc.), so I assumed these would be fine but NOPE. Now I am stuck with them, I might give them away if the irritation continues.",2
"Not wet or smooth enough. I had to press a lot harder to clean which gave my baby a bad rash.",2
"Says for sensitive skin but it hurts more than other wipes I've tried and it is not soft in any way. Has caused bleeding. Don't recommend. Cute packaging though.",2
"I am very disappointed with these wipes. I had previously ordered Huggies #B073W263GV and they were superior to these, and that’s what I thought I was ordering this time, and it turned out not to be the case.

The disappointing features of these wipes are: They are not as moist as I would expect them to be—and they are THIN.

I will not be ordering these again, and instead will stay with the aforementioned product.",2
"Quality seems to have went way downhill from when I used to buy them. I never used to have a problem with huggies wipes, now they constantly tear apart easy, there's always pieces of the wipe being left behind on my child, and I seem to be having to use way more just to get them cleaned. I'm not sure if it's the actual huggies brand that's went down or if it's just the ones bought off Amazon.",2
"Thankful that package was delivered on time and placed exactly where you said it would be. Like the bundle, saves time and money, and I don't have to worry about how quickly it will run out. Saves my son from having to buy them for me and me forgetting to ask him when I get too low. Thank you.",3
"Iv never been a Huggies fan however these aren’t so bad. They aren’t to thin or to thick. My only problem with them is that they get dry when wiping. So I have to use more than I should",3
"We don't care for these wipes too much. They do the job enough and aren't the worst ones we've used. But, they stick together too much and aren't very soft. Won't buy them again.",3
"The product is much thinner and also not as soft compared to the last batch we purchased. Shrinkflation maybe.",3
"Not wowed by these. They are thin, rip easily, and stick together when pulling them out of the wrapper/container/thing.

Would recommend something other than these if you're not on a budget.",3
"They worked okay, they just weren’t very wet so we ended up using more to clean up the mess. I do like how they easily pull apart and I like the snap close lid.",3
"Open easily the lid",3
"I like the lack of irritants; however, the wipes aren't as wet as other Huggies wipes OR other wipes, so I have to use more of them for poopy diapers.",3
"I’ve tried several brands of wipes. I like to keep them in the car and in the bathroom for quick cleanup of hands these wipes tear apart quickly even the CVS store brand is better.",3
"I tried these because I like the diapers better than pampers. Unfortunately these wipes irritated my sons skin leaving red bumps like it almost scraped his poop off instead of soften and clean. I will not be re ordering these, sticking to pampers wipes!",3
"My first baby we used Water Wipes almost exclusively due to her having sensitive skin. When baby #2 rolled around, we experienced the same sensitive skin but were no longer able to afford the price tag. After a lot of trial and error, we came across these Huggies and have had zero complaints. They also have a hard plastic top which closes nicely unlike some others which close with a sticker. Been our go to for the past 2 years.",4
"They are fine wipes but sometimes they leave behind debris.",4
"I like these wipes but they do tear easy. They are gentle on bottoms and clean well.",4
"Good quality and good value",4
"Switched from pampers to huggies. It’s thicker than pampers but a bit less stronger when pulled apart. Still cleans very very well. And I like that it’s natural and no harsh things added",4
"I like these wipes but when I pull them out they stick together causing me to waste more than I’d like. But the formula is sent I’ve on my little one so still a great wipe",4
"My family has been a fan of Huggies wipes for years. My elderly mother really needed the wipes for her sensitive skin. The wipes are durable, yet soft enough to handle delicate areas. I’m glad I purchased these wipes for her.",4
"I love the Huggies Natural Care Sensitive Baby Wipes! They're unscented and hypoallergenic, perfect for my baby's delicate skin. The pack of 12 flip-top packs is convenient, and the wipes are thick and effective. The only issue is that they sometimes tear when pulling them out of the pack. Despite that, these wipes are gentle and reliable for my baby's needs, and I would recommend them to other parents.",4
"First, the product itself is great. It is a wonderful way to clean your hands when soap and water are not readily available (such as while outdoors or in the car). When our power was out due to a storm, we used them to bathe. We also use them to do a quick dust when needed or to wipe off surfaces. In a pinch, you can remove make-up with them---though I don't recommend using them regularly for that purpose. The only downside I see is that I'm not sure exactly how biodegradable they are. I mean, do they sit in the landfill for a hundred years like newspapers or diapers or do they break down quickly? I just don't know.

Now, for the negative bit. Whoever delivers these to our area is an inconsiderate idiot. On a rainy day recently, someone drove passed our house and threw the box out the window. Fortunately, it landed in the driveway rather than in the filled ditch next to it, and my husband just happened to be walking the dog when this occurred and was quickly able to get the box into the house. The funny thing is this delivery arrived on the correct day but is listed as ""delayed"" in my account information! Another time, we found the box in the middle of the front yard. Once, we got a message that the box had been delivered, but we never received it. (We did get a refund from Amazon.) I can only hope your delivery service is better than ours for this one product as we've never had any problems with any other items from Amazon.",4
"Excellent quality.",4
"I've used Huggies wipes for years. These are great dependable wipes. I'm always glad I have these with the toddlers truly need them. They're soft even on the tenderest of places, there's not much scent to these wipes at all. I like that. A toddler needs a clean experience not another smell. These do not tear easily either, even when a toddler accidentally helps themselves to one. These wipes have increased in price, but this is a good value overall. Especially compared to buying in smaller quantities. One thing babies go through is a lot of diapers and wipes so I appreciate these value sized wipes a lot. Huggies has always had a great reputation and this continued with that reputation. I have only good things to say about these wipes. I'd recommend them. Thank you.",5
"I have been using this brand and kind of wipes for at least 10 years. I like that they do not have a strong fragrance because two of my kids are very sensitive to smells. Yet there are strong and soft at the same time. You do not need many wipes to get the job done, so there is less wipe waste. The package is very convenient and allows one handed dispensing. It has the right amount of wipes to keep in your diaper bag or purse for every day errands or a quick trip somewhere without having to take a lot of containers of heavy wipes. They are not flushable but I use the diaper genie when it is necessary. I like everything about them and sometimes you will find them on sale too and that is when I buy two boxes at a time. I love this product and will recommended to everybody.",5
"I love these wipes I got the Huggies natural care with cucumber and green tea for my baby shower and they are soft and really good and decided to just get Huggies wipes but with these they have a sandy like texture good price and good quality but I just can’t get over how it feels like a sand paper/wipe mixture every time I buy these but like I said other then that I love these wipes!",5
"Huggies wipes have become an indispensable part of my parenting toolkit. Their gentle formula is a blessing for my baby's sensitive skin, providing a thorough yet soothing cleaning experience. The durability of the wipes is impressive – they effortlessly tackle messes without tearing. The resealable packaging ensures long-lasting freshness, making them convenient for use on the go. I appreciate the subtle fragrance that adds a pleasant touch without overwhelming. Huggies wipes consistently deliver on their promise of effectiveness and reliability, making diaper changes and cleanups a breeze. For parents seeking a gentle and dependable choice, Huggies wipes are a clear winner. Highly recommended for their quality and convenience!",5
"Trusted brand. Great smelling and very soft. Great for baby's sensitive skin. Good price. Would recommend.",5
"These wipes are easy to pull out of the bag and don’t stick to one another like pampers ones do. They are great for wiping anything!!! We used this brand to change my triplets diapers …. We must have gone though 500 packages for them. We loved this brand way more than others because of it pulls out of the package, the thickness, and the durability of each wipe.",5
"I like huggies wipe ,the wipes to exactly what I need it to do. They thick and do a clean up job with ease. I really like being able to purchase in quality as well. Would recommend to anyone.",5
"These are my favorite wipes and let me tell you why. They are not super soaking wet, they are not over or under scented, their perforated instead of all slapped together to where you only pull out one or two wipes as opposed to the whole bag at once like the other leading brands. My spouse has also voiced his love for these wipes for the same reason. The other brands are too soggy and to drippy when you pull them out and when you pull one you pull 100. I just love that somebody had the sense enough to perforate wipees. These are durable and my finger does not go through them like other brands. These are just an all-around crowd pleaser.",5
"I would love to use water wipes but honestly they're so expensive. These are great and seem to not irritate my LOs skin and so much better than the pampers ones I had. The pampers one were such a pain, every time I'd reach for a wipe, I'd get like three. Which with a newborn wasn't that bad but diaper changes are like wrestling a rolling gator now so that got old really fast.
My favorite part of these is that most of the time, I get one wipe at a time.",5
"Wipes aren't just for babies and these wipes are the thickest and softest around! They can't be flushed but that's what trash cans are for. Give them a try! You'll be hooked, too!",5
"The fact that this product has five stars is continued proof that the bad mother problem is ubiquitous. These are supposed to be scent free but they have a very strong nasty alcohol smell even though I’m aware they contain no alcohol. The second the reason I got these instead of the Huggies I usually get is because it said it has a single tissue grab system but that has not worked one time. I’ve wasted literally 5-8 extra sheets each time cuz I grab out ten when I only want 1. It’s true my l.o. has not had any reactions but that’s the same for the other same type of products and this one costs twice as much so really not sure why this has 5 stars.",1
"There is something inherently broken in the wipe dispensing function. The way these are made, you can’t just pull out one. I even shopped for dispensers and reading the comments, other users specified point out that the dispensers do not work with Pampers wipes. It’s literally just this brand that can’t seem to figure this out. I’d argue this is where you need the technology to work the most. This sucks. Do better Pampers.",1
"What you receive is only 8 POP TOP wipes with 4 of the refill type packs which are the ones where if you don't have the container made to hold refill packs you end up losing a lot of wipes because using the refill packs as is you will eventually rip a tear into the pack and your wipes end up drying out. I would NOT have purchased if I knew that there wasn't going to be 12 Pop tops and they conveniently have that fact listed wayyyy down on the page instead of showing the actual contents and telling you that further up where they list all of their other promotional jargon",1
"I dislike this product, because when I pulled up the tape to take out a wipe four or five came out at one time. When I tried to put them back in the paper on the package ripped wide open, I am sending these wipes back. I’m 70 years old with a bad knee and I have to carry this very heavy box to the UPS store. I don’t even know if I can.",1
"Some of the packages in the box did not come with a snap lid, just a sticker closure over the opening. The wipes stick together and it’s difficult to get out just one at a time. They seem thin and of a lower quality than I usually expect of Pampers.",1
"Pampers is our go to wipes. However when we ordered this we were shorted 2 packs in the box. We were in short supply and needed these desperately. The wipes themselves are very good.",1
"I specifically ordered this product because the picture shows pop top containers. Now I have a box full of the garbage plastic sticker tops on the wipes. They stop sticking really fast, so this wasn’t a helpful purchase for us.",1
"These do NOT have a plastic pop top as the pictures indicate. Instead, there is just tape that you unstick each time you open them. Would not have purchased if I knew.",1
"Contrary to the featured photos of this item, these do not come in a dispenser packages. They are only refills. Disappointed that they do not match any of the photos.",1
"I received this package today it look like it was open and resealed missing 2 packs of wipes this is the second time this has happen. My sister purchase to boxes of wipe for me and I was missing 3 in one box and 2 in another box. I didn’t think nothing of it because I didn’t know where it was purchased.",1
"The box was missing one of the flip top packages. I tried to report the issue was directed to call Pampers.
All Pampers did was send me a $5 coupon via mail 🙄. $5 won’t even cover the cost of one package of wipes. The coupon says it has to be used on a case of wipes. Pretty annoying honestly. I know it may seem silly to some but I paid for 12 packages not 11. Won’t be buying these from here again because of this issue.

Giving two stars because of the issues and how Pampers handled the situation. The wipes are great we have been a costumer for years.",2
"These wipes work perfectly fine - they are durable and pretty large. Unfortunately the packaging is absolutely awful.

Half of the wipes in the box did not have a easy seal plastic blue pop top - they were just the plastic packaging. If you're not careful you can rip more than the opening and then the wipes will start to lose moisture or the sticky part doesn't really last so you'll lose moisture even if you do properly pry it open.

What's the absolute worst is that you need TWO hands to effectively get the wipes apart - they do not pull apart as you take one out. They tend to stick to one another and sometimes I'll get three or more wipes on a pull. If you're changing a wiggly baby or dealing with poop you can imagine how inconvenient this is. Even with the wipe packages that do have the more solid plastic pop top, you still run into this issue.

Like I said - wipes are great and work well but the packaging is not worth the headache.",2
"This started to cause a rash after constant use. Doctor told me this can cause irritations. Also I opened one pack and it had completely molded. I am having better luck just using reusable wipes and just plain water and dry wipes afterwards.",2
"They smell like a dirty dish towel. Wasn’t expecting that.
Other than that… they do what they need to.",2
"This is my fav brand of wipes but the ad shows they come with top and instead they just have a sticker on them making it very Difficult to preserve! So frustrating I bought a big box of these and none have proper lids",2
"these wipes weren't very wet they were kinda dry as if they had been sitting in the warehouse for a couple years or something and also i thought it was weird that a few of them weren't the flip top, a few of them were the refills that don't have a reclosable top",2
"4 packs out of 12 packs do not have the lids/openings. And they are not refill packs.",2
"I was very unhappy that four of the packs of wipes from my order were the ones that have no green/blue lids to close the pouch of wipes with. The stick closed version doesn’t work and either continually opens or forces you to buy a wipe dispenser. Please implement some quality control. Where I buy my wipes from is dependent on who gives me a solid case of wipes with the kids on the pouches as advertised. Wipes are good but useless if they dry out .four! Four pouches will be drying o it at my house. Shame on you supplier!",2
"So its not all the time, but we do notice from time to time our baby will get a small rash still. So they are not super soft. Also the bins themselves lose the next wipe a lot. When you pull a wipe, it'll just stop and give you that one, and you have to dig out the next wipe. May not seem like big problem, but when you have a poopy diaper, and you have to hold the butt in the air and try to dig out another wipe while baby is wiggling out like David Copperfield. You'll wish the next one was readily available.",2
"I love these wipes but so frustrated as picture shows a hard top and its a soft flap that looses stickiness overtime!!!",2
"I ordered these and they are supposed to have the plastic lid/close sure but out of all of them 4 came in box that do not have the plastic lid to close. And this is the second time this happened. Not happy.

So just beware!",3
"Bottom packets are without cap. So they get dry easily.

All packets should have cap",3
"I love using these for my grandson. I thought I was doing us a favor when I bought these in bulk like this to last a few months but my wife said when she used them that they fell dryer than the 1s we get at a local store. So I will keep buying but not online.",3
"They tear off easily and are not useable.",3
"These came without lids on some of them? So the tops of the packages tore fairly quickly resulting in dried out wipes. Otherwise they were good.",3
"These wipes themselves are great, however the shipment is supposed to be all resealable wipe packages. This is the second time this seller has sent mostly the tape to close kind rather than one with the true plastic lid. The tape resealable ones tear easily and don’t close well, so lots of wipes end up getting dried out and wasted.",3
"If you are changing a diaper with one hand these are impossible to pull out without taking the whole package out like a clown takes a scarf out of a hat",3
"These did not all come with lids. This did not seem clear to me on the description. Returning.",3
"Ok. Cheesy seal. If you wait to long between uses the next one drys out.",3
"Item was received this time; however I was unable to get it out of the mailbox because it too large and stuck. I had to be at the mailbox when they come to put up the mail to get help with getting it out. Otherwise everything else was good.",3
"Four of the twelve received do not have a cap to close & keep fresh; instead they have a reseal. Within three uses the package ripped & the reseal quite sticking. I had a sealable large ziplock available to save the day. Some gave 1 star, but these are hands down the best wipes on the market. Because I have a somewhat operational brain, I was able to successfully adapt for very little cost (one ziplock bag). NTL, Pampers may want to rethink the move from cap that keeps them fresh to plastic resealable… this just doesn’t work.",4
"Only 8 of the 12 come with pop tops and four are the peel and stick plastic tops meant for refills. Description does mention this, but it’s not clear in the picture that this is how this pack of 12 is sold. Not helpful if you are sending these for day care. Also why sell “refills” if the wipe brands no longer sell the hard container of wipes.",4
"After a year using the monthly delivery. This monthly I received missing 4 pack in my box. I got so upset.",4
"love pampers wipes! lasts for a few months with two kiddos and my daughter has sensitive skin and she doesn't break out!",4
